981:4513,1340,4696,4715,1875,14955,1002,1744,6315,17
2815:12136,27295,30976,3438,984,463,1682,8252,399,10648
32356:500,6127,2292,32616,785,11671,39881,20192,6491,18239
14933:5111,15772,10230,20411,10232,840,157,8069,14793,10541
9431:1011,3695,17967,8392,8075,7622,4671,1468,9594,17
9824:14983,5461,13961,10664,38225,371,4513,1256,1002,113618
39430:102463,100079,107707,87411,91157,58,238,285,654,17
11462:1539,40,931,2139,3717,17,1164,65,1460,7048
27837:2548,3196,27070,157,197,36184,72929,840,114805,905
18405:100662,74082,81797,41449,88698,51557,37251,80652,350,1208
15654:81,226,3196,840,1888,140,57372,18034,157,12072
3013:1790,1352,4825,4755,8772,17,1462,10180,533,931
25283:16465,4513,1002,371,17,2917,441,10792,46215,46761
9694:2265,70,2848,6387,866,76,17,8384,20173,3288
2489:168,76917,9074,719,984,19712,2582,4877,2632,2318
5502:102122,7905,14035,27705,17,1591,2136,18,118347,39631
30392:78528,736,8232,1245,84,302,61519,64868,6009,1102
9236:378,27042,441,4755,1352,24146,17,32,4989,1410
2162:661,7118,463,719,58298,76,2012,168,1326,1069
29607:7504,75803,866,76,17,13083,1763,8788,361,17934
24236:866,8,17,302,76,18867,2934,122,3599,14623
30721:953,8,17,302,616,6908,57214,1030,83148,24170
984:82953,57094,2408,76,17,15,709,4268,395,1109
9892:12165,2717,45541,564,654,17,76,10438,29999,95575
38057:106229,49394,92526,38886,117936,44,102827,86048,4708,13260
6290:58,616,654,17,302,3191,93265,1511,18315,11633
16639:2318,719,8860,5480,76,984,12722,1400,168,13460
38778:31496,924,101190,91739,83356,1592,99880,119864,34711,89308
15591:5975,7926,226,17,76,100638,70,40086,901,2139
25940:5869,58,302,17,616,13523,3344,22563,1097,713
27774:48933,68783,11310,67825,113591,2703,15639,39753,609,31246
13233:3429,650,58,17,616,302,1804,10046,223,24096
23779:14626,58,29,654,302,17,26721,32329,317,2326
9369:10805,28541,2110,168,8860,719,17,76,873,16381
32032:650,58,302,616,17,1847,16632,10525,10568,45
30264:612,58,302,17,616,654,21552,2922,9227,2000
10090:890,5097,3568,10039,40,2139,17,76,52680,7438
5047:32,4958,616,654,302,17,4107,103,25164,402
21160:226,5975,533,3034,4040,17,298,2614,70,8529
6881:47043,6491,18239,500,17,101515,54851,21420,2292,61949
2558:661,10267,1528,2642,76,859,2103,6849,2068,719
2689:58,327,17,302,76,654,1140,508,74776,27420
27579:1790,70,508,226,76,17,2579,35998,3376,2068
10156:106007,2869,297,1460,115131,39505,14435,2715,849,7451
6161:2447,11188,4239,29487,17,3409,1002,1991,2292,294
6292:11884,2548,53788,866,76,219,80125,90199,37709,24272
13432:5471,787,1572,654,616,17,302,11122,15705,2937
28104:10406,30139,168,719,463,19962,50045,3650,21594,984
5048:13069,650,1357,500,6491,17,1318,2292,21420,61949
23847:58314,26078,4889,5975,1397,114834,116647,57315,113413,47188
17297:58,616,302,17,654,3864,1930,28,2868,7471
33541:41506,106214,760,2153,49882,93280,68625,59802,2351,10267
45331:82537,2703,18966,5215,24620,73906,7680,27027,78091,113053
8782:984,1460,463,168,719,5557,37734,16169,21594,135
11795:2008,500,2265,441,17,76,3375,4357,5567,10985
13564:37121,2669,6840,1276,736,8194,17,62341,87842,17442
3346:70,245,83378,8,17,3347,2375,1499,3484,9106
18411:22,226,974,106,7624,17,4481,3599,18867,4550
36620:1527,2880,1352,10041,189,62529,4755,80161,71515,55703
17625:533,10041,4825,1527,1352,1460,3034,4755,5097,5975
8325:29185,93329,302,17,654,8064,17431,18294,1476,4410
8718:168,5738,81,463,984,1400,8860,76,9024,661
26403:58,17,654,76,302,7210,4669,37653,2602,6207
17626:138,6901,1462,20776,17,302,83050,48446,78378,521
16185:2268,353,1410,245,616,17,3728,4487,15592,1703
22080:7132,297,2579,18200,77739,76,17,65515,56810,4372
1841:719,8860,984,2318,463,9491,76,33271,1727,226
9570:70,373,39966,99709,17,2934,398,24156,598,14947
5247:58,654,17,302,616,2776,1217,28395,486,730
28827:4952,26981,12329,19337,245,94,17,37709,90199,80125
30399:40570,81,6545,2778,1730,302,13677,44050,1787,63815
37735:19166,40165,120702,226,8111,22150,7021,67001,9289,68338
5640:77518,1069,698,1970,98679,109245,66113,76,5550,40
20443:32,650,327,654,302,17,5538,2641,31598,834
16710:23299,58,616,302,17,999,255,15,4148,8100
2038:74977,62981,12222,45,17,466,72019,1690,50070,4913
22867:12861,4671,8392,8,17,27874,3543,19152,8529,787
31644:44663,698,361,866,76,38726,55900,10446,2139,59417
4265:58,17,616,654,302,57302,34193,27938,4080,395
19199:4755,1352,10041,1527,4825,6434,10442,11,1342,7831
13435:730,546,361,866,302,17,8384,1200,37694,1995
19265:58,302,654,17,616,57857,1475,1874,155,3549
32300:364,8,302,17,654,1086,38413,24072,37059,5030
18545:16710,20938,1410,747,616,17,2557,48311,5617,373
5707:1352,827,3172,2880,1527,3107,385,1359,4825,10041
22213:807,873,8191,1099,2121,68995,1360,6287,85828,49290
29549:2153,1400,719,168,76,2351,5480,30708,2829,1302
13633:1804,58,530,2469,101,17,354,2769,3628,2270
40226:16789,58932,18546,57927,34487,12197,17,74235,6463,302
33807:574,168,463,63711,17,76,2103,78862,104304,39242
47366:38565,2443,46518,111771,42372,3176,1250,1083,89213,91802
9507:2268,53415,69,1917,3440,38690,1951,17,1790,17091
35969:564,14754,2153,168,76,53440,64697,5405,752,109248
48414:508,17,302,654,76,84526,77567,3517,89225,84913
6298:46264,114461,65,17,302,616,4032,1287,1930,1795
2827:7059,2428,17390,8964,94,699,17,1764,5017,273
33874:787,717,953,8,17,30572,52018,18040,29386,964
14879:1190,119,5145,16715,559,616,17,12935,3233,1526
28110:19999,107251,79010,224,8567,16397,37452,29753,6665,35240
15207:17190,2959,79115,45471,32813,76,17,18867,8066,2139
8002:13,8928,2028,441,710,4856,17,2715,2983,26848
15076:40690,87966,30644,1606,873,121709,36272,121691,17,1521
1518:1352,1527,2880,3107,4755,17,656,65,327,2097
13701:19206,70,4671,8772,17,76,7622,5465,482,311
40163:5975,4889,9054,14268,1397,116647,533,57695,31027,47188
31386:104454,50119,224,654,17,5462,31390,182,5672,18904
8068:564,8102,10048,40,538,28945,76,21409,15382,698
2304:9874,719,463,76,17,168,4481,2318,1131,1069
23919:327,947,7334,866,17,1402,908,11,11146,9594
2501:6691,22827,947,931,162,17,25112,4181,43540,8680
11278:16105,12187,616,654,302,17,43577,19520,273,650
7348:58,302,616,17,654,1832,3028,387,12607,17164
8920:7072,81,43024,262,4854,42467,3137,41813,26109,15529
5449:81,46806,31438,86493,17,1851,5327,28933,27264,18530
7414:224,58,162,17,302,654,749,116,1476,182
5188:441,1352,1991,4755,17,371,4194,11535,3107,7843
4140:2337,1528,1326,168,719,76,1460,5738,297,111861
9839:6303,81,698,40,76,17,96,26504,17317,10600
2634:8213,42194,813,37151,422,18477,101,58,17,654
4992:58,616,654,302,17,3191,1614,7956,1348,5189
24184:1825,873,1539,947,17,84037,105408,88072,931,7961
9381:361,1913,2139,30791,22856,76,17,2265,82361,15555
13835:866,361,546,2139,17,482,1995,5465,7995,7194
10364:81,26735,364,5468,17,45291,7685,27090,116484,564
43049:168,719,5738,463,8860,10267,86517,57062,661,1400
13116:70284,238,347,11884,14237,1546,77533,8226,2342,2139
31653:840,27070,6754,3196,14793,90185,112552,93087,157,8069
22483:138,29,17,654,302,8956,23746,13681,1535,20114
10955:48,1187,2162,1119,17,302,11485,11991,16281,7206
11676:3939,2241,986,7211,780,262,8588,3103,3423,3374
9580:4072,84,302,17,616,114,63579,8,409,1196
25693:87309,16767,78741,111752,48911,31189,7624,12992,1790,2816
8270:1109,81,58,17,654,302,10682,6673,24676,42170
11414:16572,301,18319,302,17,3216,61872,4910,110690,68335
17440:17142,1119,17,302,76,80947,41141,6901,43007,21193
1458:17,302,15,431,15720,322,76,65,364,736
35518:81253,81,12471,780,17,229,29233,69749,38909,378
3685:10039,6559,81,70,7716,76,986,7548,199,385
25759:2153,168,3601,1002,1190,559,17,96329,25563,1734
6895:654,254,866,546,17,76,2389,13083,13420,17934
20257:11310,48933,25337,7680,18966,15639,39753,2703,31246,31378
4537:7649,186,22713,40356,3378,17,37370,16097,4032,294
22222:774,1057,2162,899,1187,8579,17,11535,4487,1119
50846:77740,80248,81,61471,986,931,500,4011,4021,11696
37222:32366,510,17,302,654,57718,32233,19306,6855,944
10040:11834,52042,5738,168,76,14739,661,9524,2337,50876
30738:1205,1410,226,4444,76,44666,46215,2917,3789,3977
39515:4513,8928,1145,441,76,6315,15775,54174,33246,61409
12595:3939,6559,81,40,76,17,826,7210,3307,698
2639:26621,50744,72710,35688,41626,19691,23,17275,1449,1382
1853:238,72504,866,17,76,7037,309,13115,624,11085
5456:518,8,302,654,17,50801,17769,675,33088,2083
3229:1650,81,301,58,302,17,363,1109,5538,2831
12268:6696,16995,885,76,17,535,944,347,23970,19306
18163:17,58,29,239,302,654,21297,3589,4912,5791
19277:840,27070,15772,197,3196,14793,157,17,2512,24431
3557:984,5738,168,719,76,2318,297,3348,463,2582
2116:17,224,1187,2162,302,518,245,353,4756,3514
33491:5538,37827,13677,5383,19087,111555,47993,76635,1682,114655
7291:64815,245,441,2715,17,39027,3052,62389,19692,93117
217:17,2193,840,5111,3196,2548,1009,2597,568,61
741:2318,1803,8860,463,984,168,76,301,33910,4187
21505:81,262,217,302,17,5295,8709,780,3516,39924
11418:1527,4825,189,1352,76,719,2121,2318,4755,6024
12008:58,17,654,616,302,530,754,2172,486,1508
5458:3618,1002,441,4444,1886,1205,302,17,31120,26848
12794:2669,2139,262,1099,17,76,2917,1164,425,6840
31920:564,508,76,616,17,9003,1764,3864,13419,1930
10371:5398,3550,2139,76,17,34001,8640,9681,75363,1970
8537:1568,363,58,8,17,21988,2369,14202,326,493
17576:3033,5975,1397,14268,2510,47188,4889,9054,70347,60114
32379:55207,654,302,17,616,28014,18057,1550,1462,6674
26746:21631,70,226,167,76,17,11488,26371,10262,5048
31462:14444,70,698,986,138,17,21150,8263,25575,2312
11616:14857,21645,30065,58,302,654,616,17,3231,568
8603:15921,2058,51517,947,84,8,17,302,2950,25937
3167:2139,40488,1538,866,17,76,18102,698,43490,736
36179:650,58,17,302,654,59757,16592,16895,19353,70220
18101:4268,931,5189,1744,17,14748,2582,2318,710,19712
32773:37838,18287,1546,13051,69736,39089,14237,6910,78104,120187
41485:81,780,3661,302,17,98901,10071,119341,238,262
2709:710,2983,947,34055,1389,119,17,103,238,472
8735:29,654,17,1102,302,616,354,1595,9041,10047
12010:710,441,3196,27070,17,840,55062,13206,1065,6315
17905:354,58,17,302,616,27071,7004,32634,18127,4707
12272:542,3256,302,17,654,616,2512,3304,4257,427
30219:5975,3033,1397,2510,9054,47188,108376,4889,49817,60114
3888:81,3137,7334,76,17,1344,354,8557,358,709
2382:12776,2140,6545,55584,116,17,76,2955,1109,1302
29368:285,654,17,616,302,115719,47737,6874,69567,81289
1727:5315,58230,302,654,17,193,68712,2937,7573,217
23997:1528,168,984,801,76,719,463,50876,5738,12962
12011:58,17,616,654,302,34099,2146,409,62,449
1269:1352,189,3107,4755,2880,4825,4021,1527,10041,1206
20395:7273,38234,873,302,17,46005,4339,25237,117453,53392
11749:81,986,13544,500,3423,51141,81654,71444,64197,5381
27338:58,654,17,616,302,1217,633,7841,119,1190
17972:12022,12586,1477,226,6798,22416,17,36000,3262,70402
41814:3107,23191,3172,4825,2880,1352,80161,71515,55703,4755
30417:15,39246,285,238,656,518,654,239,650,953
37753:8783,684,4146,10692,5276,48886,76,14585,6303,29280
14697:4158,27209,564,58665,48210,76,2878,698,40,901
39718:45746,1335,53537,5262,6788,88705,31999,62355,49336,89442
20985:358,20836,16701,361,7981,43400,17,302,546,16697
12601:226,84,17,302,76,56420,14012,70,51041,78581
27273:82337,953,13586,395,17,654,27938,34193,31455,717
26946:1495,8,84,17,302,36155,6503,2816,12992,7624
11554:10041,1352,1527,189,17,19651,565,15304,4755,4619
11685:58,17,302,654,616,22,1764,4481,5542,28847
29239:43586,947,931,1539,1382,17,73547,1825,43745,21980
681:719,441,4513,764,76,564,46215,8786,168,6411
23934:188,518,13901,8,616,17,302,6346,422,12439
22624:1340,16465,6315,4513,1002,4547,18707,10792,441,29262
12406:986,226,17,76,302,12710,38342,70,13765,2636
16860:77518,1069,698,1970,98679,109245,66113,76,5550,40
24786:35482,508,11235,8011,1936,1644,47906,71598,1435,40637
45353:719,168,13567,57880,113234,49654,46414,42978,65558,1867
27799:1556,35640,31469,50100,108157,53585,74342,3737,5565,11531
224:4589,601,353,4797,1951,12993,3514,7246,584,80776
47122:38909,81,780,12471,46639,17,29233,229,69749,15029
11228:1205,1002,441,4513,17,4991,13881,710,14983,1340
30354:6400,598,88045,70169,8,17,70801,392,29686,102269
1141:4671,5512,53944,9594,17,65526,1551,1077,49417,1468
31926:6127,6491,18239,785,500,61949,54851,53068,26885,21420
27931:1102,8,302,654,17,41372,578,699,10415,5227
20333:70,861,84,37402,654,17,98478,13470,1887,101882
22036:11234,58,616,17,302,1550,27555,18057,2266,14985
3172:7769,48214,17,616,302,18549,43654,2953,83914,10691
12211:3043,6901,10692,8783,16658,85406,39373,4146,50129,78979
19482:44456,60260,17,302,654,4174,1023,5553,2657,1405
32189:710,4993,947,8,84,17,873,19128,427,54586
1535:236,17,98038,3448,398,299,616,861,224,289
94:119,5287,947,8349,17,219,322,1152,559,15
13325:1592,91247,38165,21553,99452,99437,31496,119472,924,99035
7823:508,168,2579,2153,877,76,17,8009,7132,28541
1601:899,76,17,302,654,3841,749,61,398,1871
5007:710,168,441,76,17,1744,245,1460,46215,1405
12474:354,8,84,17,654,2908,1733,11166,72278,8213
8413:650,542,409,32,17,3158,22273,2467,2456,9331
12998:14541,3101,58,654,17,26649,3594,182,155,7700
13195:8194,1276,37121,15,616,17,302,8100,9850,1058
2977:378,84,17,302,654,1589,59612,3915,38898,283
5990:17,674,2030,245,302,654,4578,327,97,65
24199:96542,119,1606,12776,4364,124,17,3474,2140,4485
2715:7838,1400,984,760,2153,76,719,5767,168,2259
1602:899,7206,875,51335,3638,17,94,364,2200,65
4353:787,327,8,302,17,31227,19411,52018,1131,2937
3305:5726,57774,102846,56154,805,100879,45975,84038,80687,385
16667:55663,19824,354,3307,2548,11973,109701,56648,58853,92621
20073:1164,2139,4880,361,20043,866,17,4671,546,1649
32191:1164,873,8,47116,302,17,39479,11945,1099,77327
9135:654,3448,58,17,302,8,29,431,1832,14750
32715:6379,76504,121591,13895,43734,58935,19433,1446,3450,42430
2454:1352,8349,2880,1527,3107,6601,826,698,6024,117
7760:21903,38046,21997,302,17,45,2657,508,27874,1881
818:984,463,5480,2318,76,661,176,168,375,12657
8285:14626,302,5741,6,39108,8,17,2326,26721,6562
17193:11146,28759,873,10514,908,4647,17,51158,718,931
20206:2153,877,2008,866,76,100001,14754,32833,86163,35260
4028:81,986,7211,3423,17,17784,21285,1749,3718,140
13526:168,1460,5738,1326,5403,76,44945,14435,44,2337
9727:39860,50463,68947,58835,17,24032,7612,14819,85656,776
8286:58,616,17,654,302,78694,5121,20765,568,55155
3374:9964,64730,58,616,17,16272,61,20752,685,3169
7894:4858,2822,51485,50605,8084,17,63428,714,378,225
18505:546,40,102181,17,76,616,2495,90414,5160,36317
8287:2139,40,986,5356,17,76,10834,6733,33577,845
17195:302,15660,58,616,17,591,15754,45649,5662,1930
5798:899,84,8,17,302,10427,1163,15767,1119,1405
31933:6387,2265,31633,2848,76,17,5443,1913,40263,5363
26431:8454,33562,27291,10503,76,116797,121181,9354,108635,120791
13004:40,2139,866,17,76,3288,482,1355,698,6945
12480:273,6496,58,654,17,616,302,26605,1217,239
6520:27094,4626,1352,13049,840,834,76,22,13501,8910
21585:6387,40263,1913,698,2848,31633,17,76,22856,11402
4031:7311,363,41672,12150,17,16708,25174,508,8930,14402
35275:1527,10041,189,4825,1352,4459,55703,71515,4755,80161
16411:2548,840,27070,197,13049,8069,827,157,698,2614
14446:10028,76,654,616,17,302,2988,3235,1595,236
19097:4995,1913,14237,2265,76,115193,115501,23832,114605,97132
29708:75771,138,17,616,302,6451,35452,95765,650,15
24468:11612,5398,18124,2139,17,26985,4425,4427,2548,1752
32656:30724,120840,5066,654,302,17,35646,33631,331,5462
823:1744,301,2028,36244,17,71891,21145,14498,28,508
8159:17,6400,21870,654,302,1266,2200,1890,27874,358
37:84,17,65,947,873,20959,94,327,138,508
19163:4825,3172,10041,3107,2880,1527,1352,189,19524,43526
2068:17,22684,453,24464,2715,1023,5567,146,1405,138
9535:3054,8167,3105,12332,4,698,76,564,124,2414
32984:564,802,2337,1682,5292,4257,23952,4292,77549,37653
8225:774,1827,3506,970,947,245,4487,10046,17,9210
31151:358,58,29,7029,302,17,3191,32320,9789,8683
27090:1352,189,6434,10041,1712,3107,1527,4755,2880,54589
4951:1205,508,653,986,44666,3643,76,827,1970,17995
15104:58,302,17,616,654,9258,56150,8000,4054,568
17921:925,500,785,6127,17,18239,2292,61949,6491,21420
28663:44993,58,616,654,302,17,82000,94326,55376,2387
35999:103857,55431,385,2265,76,82229,3522,103746,11626,61791
8227:245,1267,4798,302,17,34402,50595,2980,2115,41796
50671:16572,301,18319,302,17,3216,61872,4910,110690,68335
4035:3207,2714,2403,1827,2816,17,970,17856,17933,19960
10454:650,70,358,654,17,94440,70467,74831,4296,105
7572:719,984,5738,168,9874,9417,76,2275,698,12657
14712:84238,22128,53749,2548,8066,89789,1902,42506,535,947
9276:601,4797,4589,58,616,17,302,12993,62,3514
11110:111088,2139,22365,44,44883,73387,4880,112047,73804,3167
35214:33223,4979,10543,28166,22801,13133,61504,805,45975,385
6001:8252,719,168,698,76,2414,385,782,9629,2512
9473:4755,1527,1352,189,10041,56693,6434,877,752,22777
8032:508,68914,32244,37671,76,17,1023,2021,8011,14762
40782:510,8,302,17,654,8213,1733,19306,10507,11166
11962:7000,650,238,1730,3847,20879,28649,52210,10163,22917
17530:138,12332,58,25429,302,17,22490,59255,82277,367
12552:518,19616,8,17,302,616,30263,910,52174,39802
40586:2369,813,639,17,302,1568,28146,39092,79658,19008
12356:15486,17,76,616,302,1449,1382,5465,482,1551
13535:2548,7160,157,189,3196,14793,4755,27070,13049,4825
19692:1606,736,4364,12776,17,302,1709,1190,4485,124
24146:604,51173,616,302,17,27682,9894,4582,1463,74549
7116:84802,8066,10175,1245,76,17,302,1549,407,219
23229:2139,698,885,17,76,6545,8640,75363,347,39079
48643:19878,23370,1644,31227,7474,76,17,52586,1131,96201
12094:984,168,135,463,76,39929,12571,50876,14739,8733
6658:301,84,17,302,654,23398,6683,1348,3039,3288
7444:7334,4671,361,866,17,1752,1077,1987,2139,9594
1746:58,654,17,302,616,101,239,3304,51364,1403
44583:4513,8928,1145,441,76,6315,15775,54174,33246,61409
9606:81,189,4755,500,5254,76,1352,2275,986,4825
6724:46213,508,226,17,76,70587,48544,2609,73823,3146
30304:15802,11584,931,1539,17,87034,72496,825,1091,1208
10130:21744,41024,24835,92323,7703,17,2946,1131,4239,1023
3450:508,1913,2265,698,17,76,32037,9662,2848,21028
35676:5975,9054,1397,2510,4889,12868,95449,53110,14268,8772
16812:719,168,463,5480,44663,9417,4292,18867,3599,2275
6725:302,58,17,654,616,1875,288,612,4049,330
1027:2318,1400,661,168,76,2582,984,8860,5480,2103
5088:58,302,616,76,17,1804,6916,11366,29907,1822
42030:564,11767,58,616,302,15201,2376,81,226,2029
7053:81,226,2399,34816,76,16124,2675,13366,34811,46400
14717:780,262,2241,3423,3137,3852,81,4347,1109,5538
14455:21729,18798,238,14540,12201,17,2139,8662,52980,934
10132:65,327,302,616,17,13228,10985,3304,7549,1287
3320:157,3196,14793,31585,2548,197,6754,72929,4875,1566
31551:650,224,302,17,654,22397,5183,1455,182,953
34433:7838,719,984,1528,463,168,14858,1262,2582,2318
43865:39882,3376,50575,1790,17047,30057,10646,13261,5545,57940
16093:224,84,58,302,654,17,1245,1065,6,710
34499:12617,805,5726,43848,99359,22801,100879,1175,84038,63418
26639:1730,10039,4743,5097,3131,2139,10905,1164,15809,2008
19434:3847,10163,81,42644,698,76,17,24854,238,9043
17993:285,29,654,17,302,7905,9480,55212,118347,18
1553:518,302,17,616,654,76,3191,73,5927,8683
3911:58,17,302,616,654,18159,3702,7019,5896,10640
11378:70,238,698,76,17,52302,226,2829,1302,40
37971:17,55895,63014,302,654,8964,692,25911,1890,19886
32338:7000,32010,2139,6961,17,76,1164,6379,74525,7546
14784:4261,719,8894,1682,19112,3013,16531,1494,1109,5538
22251:16653,46319,81,3137,4425,72681,550,58401,16286,3718
16815:8867,19152,9435,3423,7334,26181,311,7622,81,14375
22579:81,226,3423,7211,76,5767,17339,500,1498,986
31356:610,4268,654,302,17,51089,8016,21372,50405,62277
30767:84238,22128,53749,2548,8066,89789,1902,42506,535,947
12296:48,1119,1187,899,2162,875,17,5397,1190,17265
2799:39328,4513,8928,10163,76,17,46437,30939,441,38225
4371:873,73971,8959,6507,15727,931,17,60334,10066,11821
16292:67305,35935,22253,81,83822,52671,205,57656,986,17317
1751:206,3039,947,10722,7334,787,908,1109,3661,427
26641:48904,58,654,17,302,4627,8105,10,9933,6485
26772:70,262,17,76,302,18400,1790,3543,27874,802
900:3829,398,2447,4941,5598,3367,17,2602,12760,49338
34698:2268,353,58,17,302,27071,185,7004,2272,32634
14524:2406,7158,226,441,5693,76,17,535,11626,653
20812:3506,5287,441,245,1744,4421,26848,774,10094,33552
34174:518,101,855,84,17,10927,53178,6129,542,2548
41510:262,36425,327,8,84,36612,11048,79322,65956,2031
14721:24933,30815,13077,9674,60427,11072,16965,8322,669,116463
2407:10039,1730,18287,866,17,76,4963,10043,1649,361
14590:58,616,654,302,17,4502,1768,12580,5542,25035
2735:4825,3172,1527,3107,1712,378,4444,10041,1352,2880
2211:82813,62500,101523,44173,8069,34251,70,924,5567,1193
9613:1266,10085,17,76,616,302,3864,1930,9003,13419
14591:18867,7273,226,76,17,25237,4339,3599,378,3864
21272:16206,1267,58,17,654,302,616,51029,59979,27717
4177:17,873,8,736,616,302,675,11,1362,11208
116:29001,226,19277,96903,17,76,1460,834,5738,2139
11775:70,226,70054,13567,17,1790,378,17183,81162,2937
6404:719,984,168,87437,661,76,2582,19712,2664,2318
13871:168,719,135,463,40,84563,41070,74833,8733,70892
21207:51685,81823,654,302,17,1589,503,306,17381,3915
15640:95592,60780,20680,17,76,302,14202,749,1871,326
17147:39416,44628,49842,24642,15560,2028,605,115790,118302,22733
17278:197,840,13049,8069,5627,14793,7160,2548,10541,5111
10073:204,13099,2454,58,17,302,616,654,4813,32895
45443:64869,36231,90191,702,17,90114,1419,80318,23797,103826
36797:1965,73575,40830,51315,124,17,1451,5567,8236,3085
1166:774,81,500,986,2292,1190,353,1471,119,327
10991:81,27931,2139,40,89977,385,226,20288,698,7281
6013:5956,12236,9313,1772,12435,167,3265,17,27155,28912
13153:39198,698,74579,866,76,26504,17083,26252,56070,4047
10140:302,58,6445,29,654,17,616,2404,2901,10757
28873:64869,36231,90191,702,17,90114,1419,80318,23797,103826
17869:2155,168,719,5480,984,20368,1081,102334,3882,20226
9158:3131,2139,3484,81,1164,3717,17,76,37917,500
5097:17,508,8011,1644,76,1030,1890,1435,8964,70
8569:189,1527,4755,2880,378,4825,10041,1352,1930,5000
19049:774,3506,970,2403,3207,1524,17,72455,9210,7741
33721:81,5538,19087,13677,9537,26686,76635,108235,1682,111555
3329:12090,71654,2703,429,36541,17,3125,22682,15207,40217
9224:70,508,1382,899,17,49417,54996,28544,1218,1551
12630:22253,83893,205,17,302,119,3456,245,581,690
5884:650,101816,138,66,398,58,654,302,17,6210
39158:2028,710,1002,245,1784,76,39505,17926,7451,849
6932:1245,224,654,616,302,17,97,12023,14617,2251
16233:17,9711,5928,44069,302,1960,2200,73,1614,490
16495:3704,2058,1127,2950,1539,947,931,17,9846,908
43088:103857,55431,385,2265,76,82229,3522,103746,11626,61791
16234:5480,168,984,8860,9417,76,877,574,9874,463
514:5693,2139,40,18287,76,17,236,8276,5214,32
7850:869,508,4121,5612,76,17,1991,8236,352,378
25666:236,29,17,654,76,20182,776,13976,19177,72179
4641:189,4825,1527,3107,2880,12990,2275,1790,378,4755
2676:654,12821,322,1102,17,302,616,289,29,3829
26125:463,1326,10267,719,168,17527,8860,81428,66083,82382
12239:5726,805,826,28166,22801,100879,80687,45975,385,75790
22850:9617,908,1127,931,84,8,17,302,947,1845
9161:984,5738,719,760,76,574,12722,7180,73621,22781
16890:89935,302,17,76,654,3878,11447,656,12218,29408
3921:1749,81,986,500,7211,535,1888,7680,6379,140
19707:81,5767,3423,780,17,38909,29233,229,69749,58434
1236:61635,3196,106465,390,302,17,65,9580,202,13049
6083:2548,61,7210,2055,10230,5111,616,17,654,2338
21869:3307,90800,8322,81,13895,70164,669,30458,24431,11008
10210:1435,226,9629,11644,17,76,14964,5598,9289,2068
21149:6,58,616,17,302,24893,27460,3223,6130,9246
23114:81,226,140,3423,1884,28464,986,1888,17317,57656
13289:16995,885,698,76,17,75363,347,32623,76373,8384
2154:9783,8860,719,2318,463,5010,2677,1732,12657,16381
11193:36541,429,69148,26360,17,76,87249,12090,28098,225
46105:5693,6906,42870,5117,17,14079,15419,5287,561,61133
25800:81,1888,986,500,3423,140,86342,98606,226,698
5364:76,10033,7450,14890,10305,21442,1196,826,36126,61202
10801:564,40,698,76,17,14566,1069,26741,80254,66072
10408:6754,2548,14793,840,10541,112598,3196,93087,67509,90185
9098:2983,1002,698,168,76,17,40,2614,826,11834
26783:1825,873,947,1539,17,931,84037,76964,122431,105408
15648:4671,311,70,7334,17,76,37249,37012,21127,288
12766:81,226,2967,3718,3423,31090,2379,57656,5103,17317
52656:112461,6439,1050,8359,107142,17,598,34927,12752,17641
24884:8066,2028,2717,535,76,75647,60413,75510,1784,87146
19448:48886,8783,5357,684,4146,91773,76,14585,29280,6901
3728:885,40,698,76,17,347,5277,21285,2414,901
5300:3884,44923,654,302,17,749,3824,1871,285,859
25933:100634,12335,84916,3177,9354,1987,10503,80855,60833,48611
16043:9662,81,40,302,17,52553,1881,11488,8588,1382
14864:510,58,654,17,302,13030,19306,16204,39,1362
585:17,4284,373,46483,12872,302,673,2292,348,179
7921:10503,8117,8454,32537,27291,76,77993,9354,73102,19482
716:58,654,616,302,17,4828,11579,696,1180,1684
11000:3374,4616,2241,780,7211,1884,3423,19275,13596,13544
8184:81,138,780,500,81253,17,76373,69749,8384,24521
3599:81,698,40,76,17,10752,6303,1444,20288,8187
9494:378,189,3196,840,4755,2548,605,1930,33420,4825
5499:1749,226,229,7211,8283,3103,3423,8511,840,5767
17551:1606,9475,518,119,4364,76,17,36162,24665,2966
28031:3137,46328,96429,162,616,302,17,8012,41037,14431
11132:4755,22365,189,1091,17,29969,4825,1744,1145,1352
26197:650,1164,327,39980,11740,17,9360,9183,22572,1402
35826:29,58,17,654,302,829,14840,3234,10757,2404
15914:15771,58,17,302,654,675,357,2602,1684,19059
8054:2139,1164,81,37419,873,866,2669,17,3307,431
20892:1382,84,302,616,654,17,13273,736,720,6249
6351:1913,6387,385,5726,17,76,8349,2265,8715,18892
14211:3088,650,81,302,17,76,2121,8655,3711,364
7203:1382,5975,19206,31711,76,17,16045,361,11590,866
10871:45,58,17,302,654,5604,6027,59255,29059,9909
5107:354,947,866,302,17,31015,301,1217,931,48233
21220:1352,189,10041,7457,2880,4755,3172,4825,7880,7859
15587:25481,11270,6223,81,54390,3522,2677,27588,2579,17317
27508:1119,1187,8151,8579,2162,17,13959,1057,875,1389
12967:427,224,29,654,17,302,68689,35781,4993,1050
37399:98431,1326,1460,2869,297,80321,14435,108296,93386,2337
5894:226,1326,17,302,76,116,44,4190,718,749
